DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
78;6;3713;0;18;15
79;6;4825;3207;18;3
80;6;0;2903;3;1
81;6;5989;2822;11;6
82;6;1863;3190;14;20
83;6;4228;3194;7;16
84;6;5998;358;2;13
85;6;5981;2958;19;12
86;7;2296;3197;2;13
87;7;5988;1284;12;13
88;7;4574;0;9;7
89;7;5999;1795;1;20
90;7;4489;3204;9;6
91;8;3812;3208;11;2
92;8;107;3191;11;19
93;8;4466;3205;12;5
94;8;4031;3198;10;12
95;8;5983;3176;17;14
96;8;1355;3195;6;15
97;10;4854;3193;4;17
98;10;3782;291;16;19
99;10;5982;49;18;6
100;10;0;742;9;2
101;10;1630;3191;13;19
102;10;0;3168;13;9
103;10;242;3053;2;18
104;10;5997;1351;3;6
105;10;5984;1523;16;19
106;10;1638;3201;9;9
107;10;1047;790;12;8
108;10;4568;0;14;9
109;10;3290;3202;17;8
110;10;4345;0;2;15
111;10;0;2909;11;10
112;10;2453;0;4;1
113;10;0;743;6;3
114;10;494;1165;20;6
115;10;1745;3204;11;6
116;11;5985;700;15;3
117;13;5995;2402;5;10
118;13;1896;3193;20;17
119;13;5985;2500;15;20
120;13;3564;2822;6;19
121;13;0;2896;16;4
122;13;0;1355;8;1
123;13;2542;0;7;12
124;13;5784;3203;18;7
125;13;5983;1604;17;9
126;13;5983;2088;17;9
127;14;5385;0;4;11
128;14;5992;2606;8;6
129;14;2406;1760;20;7
130;14;5993;866;7;1
131;14;2128;2368;17;2
132;14;1748;3194;5;16
133;14;1991;3200;15;10
134;14;0;2837;11;19
135;15;2027;818;7;5
136;15;5997;161;3;11
137;15;5983;2327;17;13
138;16;0;2123;13;5
139;16;2563;0;19;19
140;16;5320;0;15;19
141;17;1620;3205;5;5
142;17;3740;3206;16;4
143;17;2626;0;1;15
144;17;0;2745;6;12
145;17;5983;1645;17;16
146;17;0;2577;5;20
147;17;598;0;3;19
148;17;455;3192;9;18
149;17;1547;0;10;6
150;18;5982;2230;18;2
151;18;4846;3202;10;8
152;18;5028;0;3;18
153;18;2692;3022;12;12
154;18;2333;2635;5;17
155;18;0;1442;13;4
156;18;4820;3205;9;5
157;18;291;0;16;20
158;18;64;0;12;16
159;18;3692;0;13;17
160;19;5766;0;18;2
161;19;3030;3196;7;14
162;19;1462;0;13;1
163;19;2045;3197;17;13
164;19;4716;0;7;13
165;19;4877;2011;7;10
166;19;5997;1448;3;3
167;19;820;3199;9;11
168;19;4004;3207;7;3
169;19;387;0;12;17
170;19;0;2501;15;9
171;19;953;0;17;8
172;20;1811;3198;3;12
173;20;2782;0;18;20
174;20;5244;615;7;2
175;20;3790;0;19;1
176;20;3062;1041;17;14
177;20;5999;2016;1;5
178;20;3638;0;9;9
179;20;5983;1577;17;15
180;20;2108;1469;8;9
181;20;2544;1033;1;15
182;20;5982;1998;18;10
183;20;4882;2488;1;18
184;20;5754;0;10;6
185;20;1313;3196;5;14
186;20;4984;1320;13;1
187;20;5522;3198;10;12
188;20;5997;383;3;19
189;20;1138;961;4;16
190;20;5996;1938;4;10
191;21;0;1524;1;17
192;21;5313;0;4;17
193;21;5788;1866;16;10
194;21;0;2395;4;3
195;21;5998;1608;2;6
196;21;3183;312;2;7
197;21;2400;2412;6;2
198;21;2144;103;1;19
199;21;5990;987;10;17
200;21;2619;3196;2;14
201;22;3487;0;9;20
202;22;5553;0;2;4
203;22;5986;2383;14;11
204;22;3685;0;11;7
205;22;5996;1328;4;10
206;22;5982;57;18;20
207;22;2688;0;20;9
208;23;2968;0;12;11
209;23;3808;3198;8;12
210;23;5983;1750;17;11
211;23;1119;0;11;6
212;23;0;1847;13;17
213;24;5778;3196;14;14
214;24;0;3008;10;20
215;24;1317;0;16;7
216;24;0;1122;4;19
217;24;4246;3201;15;9
218;24;5998;2522;2;4
219;24;620;3196;11;14
220;24;2055;2795;10;1
221;24;3066;0;16;3
222;25;4622;0;16;17
223;25;390;708;1;6
224;28;548;3193;1;17
225;28;5150;1614;3;7
226;28;5986;292;14;10
227;28;4645;3195;16;15
228;28;429;0;19;3
229;28;5738;0;6;5
230;28;2249;0;5;20
231;28;4670;3192;18;18
232;28;2127;3193;6;17
233;29;5980;2886;20;4
234;29;5998;789;2;20
235;29;5984;2664;16;15
236;29;5274;0;7;15
237;29;0;1286;1;19
238;29;37;209;17;2
239;29;5995;2414;5;10
240;29;0;2536;17;12
241;29;3281;1617;3;6
242;29;5981;173;19;20
243;29;0;1709;9;19
244;29;0;625;9;11
245;29;2823;888;12;8
246;29;5991;572;9;17
247;29;1134;3202;18;8
248;30;4195;0;4;16
249;30;718;1435;20;5
250;30;4615;0;10;20
251;30;1997;0;7;2
252;30;0;541;19;18
253;30;2710;0;13;12
254;30;5737;3110;7;18
255;30;1969;3203;8;7
256;30;4098;0;13;3
257;30;4224;1279;5;9
258;30;5530;3194;15;16
259;30;4507;2195;2;17
260;30;5989;454;11;18
261;30;5990;2294;10;6
262;30;0;71;11;2
263;30;5695;0;18;19
264;30;1030;1705;3;14
265;30;5989;2663;11;14
266;30;5985;3134;15;7
267;30;5988;1241;12;8
268;31;4365;3200;17;10
269;31;0;490;3;10
270;31;798;0;6;18
271;32;436;3194;9;16
272;32;0;42;17;11
273;32;3800;0;1;7
274;32;0;2082;3;18
275;32;5132;3207;10;3
276;32;4868;1140;16;4
277;32;5963;3190;11;20
278;32;5934;3206;5;4
279;32;3965;3205;4;5
280;32;3465;3190;3;20
281;32;0;2946;8;7
282;32;3355;3196;5;14
283;32;4591;616;5;3
284;32;5985;1555;15;7
285;32;4719;2024;7;5
286;32;5980;383;20;16
287;32;2042;0;3;4
288;32;4878;3084;19;8
289;32;462;3196;17;14
290;32;0;1254;19;9
291;33;0;2598;5;3
292;33;3098;605;18;9
293;33;3034;3196;3;14
294;33;236;3196;3;14
295;33;5988;1528;12;11
296;33;5162;3201;16;9
297;33;2919;2350;20;4
298;33;2467;0;2;4
299;33;5739;2270;4;12
300;33;5983;2995;17;8
301;33;0;95;16;16
302;33;37;1269;9;12
303;33;5980;1936;20;16
304;33;0;894;12;12
305;33;0;153;19;9
306;33;5984;1988;16;9
307;33;0;2354;4;2
308;33;4966;3198;4;12
309;34;2721;2651;19;6
310;34;597;2743;12;13
311;34;4906;1606;2;14
312;34;0;1610;18;20
313;35;2833;0;3;10
314;35;3922;0;6;8
315;35;235;3209;12;1
316;35;5322;3198;13;12
317;35;5994;2379;6;4
318;35;3511;3194;11;16
319;35;1091;2544;14;10
320;35;0;2351;5;16
321;35;2729;0;8;4
322;35;475;0;9;10
323;35;2620;1154;3;10
324;35;1195;0;1;5
325;35;0;593;5;12
326;35;2093;691;17;20
327;35;2177;0;10;6
328;35;0;904;6;3
329;35;1869;0;10;17
330;36;3259;0;11;17
331;36;0;725;7;1
332;36;1778;0;2;2
333;36;4674;0;10;9
334;36;5999;1129;1;5
335;36;5446;0;17;16
336;36;2972;3199;12;11
337;36;948;1300;7;4
338;36;5980;213;20;1
339;36;4182;0;18;2
340;36;5989;441;11;11
341;36;281;3206;16;4
342;36;1332;0;13;8
343;36;0;1663;10;20
344;36;5997;1781;3;13
345;36;5986;2712;14;19
346;36;2142;0;7;14
347;36;136;2887;19;16
348;36;3029;1392;15;20
349;37;884;1586;19;8
350;37;4398;2338;1;8
351;37;5956;3193;3;17
352;37;5904;0;17;10
353;37;1162;0;13;17
354;37;5990;2317;10;7
355;37;322;2345;19;11
356;37;2158;0;17;3
357;37;0;633;2;12
358;37;5981;1671;19;5
359;37;4719;0;7;2
360;37;5981;2436;19;17
361;37;4192;2503;1;6
362;37;5986;2775;14;19
363;37;5981;2721;19;2
364;37;5998;625;2;13
365;37;0;2082;15;5
366;37;2752;99;12;5
367;38;4237;1619;7;14
368;38;4470;3207;14;3
369;38;3704;0;16;8
370;38;5987;2022;13;9
371;39;0;2977;18;6
372;39;5634;0;5;13
373;39;5226;3193;16;17
374;39;0;2997;19;10
375;39;1112;0;7;12
376;39;2335;1994;19;3
377;39;5461;0;6;14
378;39;5245;0;12;15
379;39;5980;667;20;16
380;39;5852;0;16;10
381;39;311;1884;12;6
382;39;2579;3193;19;17
383;39;5980;1665;20;10
384;39;5190;0;12;20
385;39;285;0;20;8
386;39;5980;1841;20;20
387;39;5152;3209;2;1
388;40;5215;3208;7;2
389;40;0;1692;3;4
390;40;5990;2339;10;18
391;40;4756;2414;11;4
392;40;5997;244;3;6
393;40;5995;621;5;7
394;41;0;2131;11;4
395;41;5981;1495;19;4
396;43;974;0;20;19
397;43;0;2476;11;6
398;43;3088;0;20;10
399;43;5997;2951;3;20
400;43;1274;2527;9;5
401;43;399;3207;4;3
402;44;5411;3191;14;19
403;44;1664;883;4;7
404;44;4688;0;19;8
405;44;3050;2001;14;10
406;44;670;1121;2;8
407;44;620;0;11;4
408;44;5984;3012;16;8
409;44;5997;1505;3;16
410;46;1419;0;4;2
411;46;5989;1195;11;6
412;46;3117;3192;18;18
413;46;5023;3200;11;10
414;46;4015;3197;8;13
415;46;4540;0;6;5
416;46;5992;961;8;13
417;46;0;2582;16;6
418;46;5983;2554;17;5
419;46;5731;3193;10;17
420;48;5980;2709;20;3
421;49;3225;2732;7;19
422;49;0;434;18;13
423;49;1000;3201;11;9
424;49;1608;3204;3;6
425;49;5790;0;7;10
426;49;5474;3197;7;13
427;49;2132;0;14;11
428;49;606;3205;8;5
429;49;4690;3203;5;7
430;49;5985;2178;15;3
431;49;0;442;7;2
432;49;3704;2127;2;2
433;49;3480;3203;7;7
434;49;0;2962;16;19
435;49;0;2519;12;19
436;49;4676;3191;11;19
437;49;276;3193;9;17
438;50;581;0;20;11
439;50;5985;2010;15;6
440;50;2861;3196;8;14
441;50;5657;3203;8;7
442;50;0;1097;12;17
443;50;0;229;8;15
444;50;5999;2575;1;13
445;50;5987;1556;13;8
446;50;5987;1160;13;14
447;50;0;460;12;17
448;50;4268;0;19;20
449;50;5993;982;7;18
450;50;4286;161;9;12
451;50;5983;1271;17;5
452;50;3160;3197;2;13
453;52;2371;2339;8;14
454;52;5996;3120;4;3
455;52;5989;1766;11;3
456;52;5546;2570;14;10
457;52;4101;2154;13;15
458;52;0;2824;1;15
459;52;584;0;13;20
460;52;3396;1038;5;6
461;52;5477;3192;6;18
462;52;5004;0;3;14
463;53;0;2589;2;8
464;54;5867;0;17;7
465;54;5264;3201;3;9
466;54;2052;3062;14;3
467;54;0;1733;10;10
468;55;1521;0;6;1
469;55;5999;2621;1;5
470;55;5997;3199;3;9
471;56;2121;638;12;2
472;56;0;1414;13;7
473;56;2254;3207;16;3
474;56;0;1944;6;12
475;56;0;1636;8;16
476;56;0;1563;2;6
477;56;113;0;20;13
478;57;0;1795;10;19
479;57;0;899;17;10
480;57;0;1585;8;16
481;57;3802;3207;11;3
482;57;4600;3199;8;11
483;57;3101;0;6;16
484;57;0;2258;4;6
485;57;0;461;8;18
486;57;3751;766;13;15
487;57;2280;841;8;13
488;57;4712;3192;20;18
489;57;3318;0;13;15
490;57;4527;0;11;2
491;57;786;3199;18;11
492;57;1918;3195;19;15
493;57;3657;242;8;13
494;58;1715;0;5;11
495;58;3912;0;9;19
496;58;1900;827;20;16
497;58;0;1205;10;20
498;58;44;541;1;13
499;58;1090;3073;4;16
500;58;2000;3180;16;15
501;58;4881;3204;17;6
502;59;5998;1329;2;7
503;59;720;3205;8;5
504;62;4666;3175;9;20
505;62;4805;3201;7;9
506;62;5989;1571;11;16
507;62;391;1994;6;12
508;62;4238;1407;16;11
509;62;5183;3205;12;5
510;62;5606;3196;7;14
511;62;374;0;3;8
512;62;5980;977;20;10
513;62;5991;1148;9;20
514;62;5992;2601;8;10
515;62;2060;0;17;2
516;62;0;2412;10;6
517;62;5822;0;19;9
518;62;5995;1324;5;19
519;62;0;959;11;13
520;62;5529;0;4;5
521;62;5995;542;5;4
522;63;2324;811;18;3
523;63;0;2292;4;16
524;63;3838;624;6;12
525;63;0;3107;8;8
526;63;2031;3200;14;10
527;63;2009;3193;4;17
528;63;126;3204;11;6
529;63;5693;3193;17;17
530;66;0;1832;14;17
531;66;5986;2093;14;9
532;66;3105;3204;10;6
533;66;4746;2194;10;20
534;67;1300;0;4;17
535;68;4985;0;16;16
536;68;2352;3190;11;20
537;68;5991;1358;9;3
538;68;0;474;7;19
539;68;0;1092;3;15
540;68;1072;3207;13;3
541;68;0;1998;2;3
542;68;4912;3197;14;13
543;68;5985;1016;15;14
544;68;0;1207;17;14
545;68;5983;1360;17;15
546;68;5988;1518;12;7
547;68;3073;3202;11;8
548;68;837;0;18;9
549;68;5984;2031;16;8
550;68;3749;3206;3;4
551;68;4975;2053;8;20
552;68;5982;2663;18;4
553;69;4130;1402;2;7
554;69;0;1839;16;18
555;69;5991;2005;9;3
556;71;0;2775;4;11
557;71;0;1844;2;5
558;71;0;2356;1;7
559;71;1501;3196;13;14
560;71;5612;3193;20;17
561;73;0;1393;18;18
562;73;0;188;15;11
563;73;0;2234;17;16
564;73;0;2948;2;7
565;73;5983;1733;17;5
566;73;3848;3202;3;8
567;73;5990;249;10;14
568;74;3994;3195;6;15
569;74;1936;0;15;8
570;74;5996;338;4;13
571;74;5502;1902;19;18
572;74;5116;3150;8;20
573;74;5837;3202;6;8
574;74;5994;2197;6;12
575;74;0;1235;19;19
576;74;1862;3196;4;14
577;74;0;1645;18;7
578;74;5984;1106;16;18
579;74;431;3208;18;2
580;74;3900;3193;9;17
581;74;3318;3193;17;17
582;74;304;568;4;10
583;74;541;3192;16;18
584;74;1796;2329;3;17
585;75;0;90;20;2
586;75;4380;0;5;3
587;76;2852;0;15;16
588;76;1352;3207;20;3
589;76;5700;1410;4;9
590;76;5985;2942;15;3
591;76;2756;0;15;14
592;76;1591;0;19;2
593;76;0;2332;11;1
594;76;5984;2452;16;18
595;76;5992;2255;8;8
596;76;5989;758;11;5
597;76;1619;1859;8;13
598;76;100;3193;8;17
599;76;5988;1119;12;7
600;76;5983;1145;17;8
601;76;4071;0;20;20
602;76;1532;624;3;9
603;78;1347;235;14;16
604;78;5801;3209;14;1
605;78;0;722;17;3
606;78;238;1614;4;14
607;78;5983;1915;17;4
608;79;3323;3195;4;15
609;79;0;1619;8;4
610;79;247;3192;10;18
611;79;5990;3183;10;4
612;82;5098;823;17;4
613;82;5997;1641;3;16
614;82;3357;0;2;17
615;82;5999;2975;1;5
616;82;809;3193;9;17
617;82;0;1795;8;11
618;82;4620;0;20;18
619;82;4643;0;6;15
620;82;3039;3195;2;15
621;82;738;3209;16;1
622;82;5234;1496;3;5
623;84;4255;3195;8;15
624;84;0;1570;2;18
625;84;4031;3204;18;6
626;84;2535;0;13;6
627;84;0;2292;20;6
628;84;2273;1617;16;13
629;84;5982;2937;18;5
630;84;0;92;4;11
631;84;0;243;20;18
632;84;0;2028;1;9
633;84;2324;3203;15;7
634;85;0;1919;13;7
635;85;5591;3200;16;10
636;85;985;0;13;17
637;85;5850;0;12;19
638;85;5987;891;13;9
639;85;0;2908;18;19
640;85;0;2547;18;7
641;85;0;2305;13;18
642;85;4853;0;2;14
643;85;5984;370;16;20
644;85;5554;3198;9;12
645;86;0;384;15;20
646;86;0;2720;5;20
647;86;4571;2260;7;9
648;86;4213;1570;12;11
649;86;4425;0;5;19
650;86;0;664;15;13
651;86;541;0;11;8
652;86;5429;0;9;6
653;89;662;0;4;18
654;89;0;3076;12;20
655;89;4221;1245;14;4
656;89;2637;1126;1;9
657;89;2742;0;10;20
658;89;5993;2134;7;3
659;89;0;834;5;19
660;89;5987;1472;13;9
661;89;0;3170;7;18
662;89;4703;2159;19;13
663;89;343;3205;8;5
664;89;4552;0;13;10
665;90;5123;3207;1;3
666;90;1487;3196;3;14
667;90;5997;656;3;6
668;90;5989;2445;11;4
669;91;4172;3201;20;9
670;91;5992;675;8;9
671;91;0;1262;7;14
672;91;742;1016;17;7
673;91;1028;3206;16;4
674;91;4413;3205;20;5
675;91;883;0;11;14
676;91;2133;0;4;11
677;91;0;1790;13;10
678;91;614;2642;6;20
679;91;346;0;17;13
680;93;5987;2868;13;10
681;93;4471;3203;17;7
682;93;0;1522;16;17
683;93;5912;3208;9;2
684;93;2483;0;11;14
685;93;1611;3209;17;1
686;93;5058;0;18;5
687;93;1318;733;13;4
688;93;2683;3200;17;10
689;93;80;3057;4;16
690;93;0;1928;15;4
691;93;5981;236;19;7
692;93;5983;663;17;15
693;93;0;1240;12;8
694;93;0;2080;3;5
695;93;5981;1656;19;3
696;93;5982;804;18;11
697;93;5991;225;9;2
698;93;5987;3184;13;20
699;93;131;2347;4;12
700;96;5592;676;16;5
701;96;0;1057;18;18
702;96;0;2217;8;20
703;96;3948;0;4;14
704;96;4485;0;16;11
705;96;1801;0;8;7
706;96;0;560;20;6
707;96;1030;2461;2;1
708;96;0;2147;20;11
709;96;5982;2663;18;17
710;96;1699;3206;13;4
711;96;5985;1179;15;4
712;96;4007;0;12;19
713;96;906;3196;9;14
714;96;2010;1097;11;6
715;96;4104;3153;5;12
716;97;264;3195;9;15
717;97;5994;620;6;13
718;97;0;133;6;3
719;99;5991;2958;9;19
720;99;3471;3195;10;15
721;99;334;2024;5;18
722;99;58;809;16;11
723;99;5003;0;13;7
724;99;0;2176;3;15
725;99;0;1102;20;15
726;99;415;519;10;7
727;99;520;553;14;17
