DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
176;20;5998;1437;2;10
177;21;5996;3158;4;5
178;21;3257;0;20;15
179;21;0;315;12;9
180;21;0;984;14;3
181;21;3658;3191;9;19
182;21;5990;2823;10;8
183;21;5027;0;6;7
184;21;4839;2126;4;8
185;21;5985;3158;15;17
186;21;5986;1285;14;20
187;21;3467;3205;2;5
188;21;1248;826;13;5
189;21;0;1711;17;3
190;21;1705;912;13;15
191;21;2907;0;3;3
192;21;2312;939;1;12
193;21;5988;2443;12;9
194;22;821;3197;12;13
195;22;1548;2597;20;3
196;22;1462;2409;10;6
197;22;1579;1924;18;6
198;23;3474;2943;13;15
199;23;4123;127;13;20
200;23;4897;0;2;3
201;23;5991;2267;9;17
202;23;5987;2806;13;13
203;23;0;1218;8;19
204;23;5434;3002;17;10
205;23;5987;301;13;8
206;23;5449;3025;3;14
207;23;3425;749;20;9
208;23;1958;343;16;16
209;24;1209;3202;6;8
210;25;5989;2308;11;4
211;25;4296;2519;8;17
212;25;1912;3192;3;18
213;25;3826;1673;10;16
214;25;3038;2625;17;5
215;25;5992;1952;8;12
216;25;0;912;2;16
217;25;0;850;9;13
218;25;1714;0;18;1
219;26;745;3204;6;6
220;26;5998;1468;2;9
221;26;1309;688;6;17
222;26;1103;3191;2;19
223;26;5983;1168;17;4
224;26;5996;902;4;3
225;26;5990;1882;10;4
226;26;4716;0;9;15
227;26;5991;2486;9;12
228;27;2300;3194;19;16
229;27;0;1553;10;10
230;27;0;2327;10;1
231;27;0;2756;3;15
232;27;3804;0;19;1
233;27;4429;846;2;5
234;27;5984;2133;16;18
235;27;1985;1395;19;2
236;27;5980;1550;20;13
237;27;145;2071;12;19
238;27;5909;0;18;9
239;27;5995;1100;5;10
240;27;4097;0;20;6
241;27;5988;2824;12;10
242;29;5981;794;19;11
243;29;824;0;18;2
244;30;2553;3202;4;8
245;30;5986;1933;14;13
246;30;5981;104;19;4
247;30;0;1108;16;20
248;30;5167;1503;4;10
249;30;5991;1974;9;2
250;30;2382;0;2;3
251;30;2997;0;16;19
252;30;3092;1774;20;7
253;30;5991;1967;9;6
254;30;5996;1220;4;3
255;30;5981;1449;19;17
256;30;5995;2764;5;16
257;30;3554;1544;4;16
258;30;5387;790;7;18
259;30;5986;228;14;13
260;30;4996;0;3;12
261;30;5184;3207;18;3
262;30;4092;2873;9;3
263;32;0;1946;7;13
264;32;3934;3202;16;8
265;32;0;732;15;20
266;32;1049;3207;3;3
267;32;2915;3194;20;16
268;32;0;77;4;5
269;32;0;2805;14;20
270;32;5991;1768;9;9
271;32;0;2313;20;4
272;32;5989;2512;11;10
273;32;634;0;10;11
274;32;5967;2032;4;18
275;32;0;1523;8;17
276;32;2344;1740;8;9
277;32;2438;3209;11;1
278;32;0;2127;14;13
279;32;0;2416;10;11
280;32;3866;0;11;16
281;32;5221;3207;8;3
282;32;2028;3191;1;19
283;33;818;16;13;10
284;34;0;2193;7;8
285;34;4047;3204;7;6
286;34;2899;3190;1;20
287;34;2829;0;14;12
288;34;2732;3196;18;14
289;34;2194;0;10;6
290;34;1267;0;13;1
291;34;3207;0;12;14
292;34;5985;2513;15;20
293;34;3191;425;11;6
294;34;0;2548;1;5
295;34;3537;0;3;8
296;35;2597;29;12;12
297;35;3812;3196;13;14
298;35;4297;0;5;4
299;35;4116;1783;3;19
300;35;4036;1299;4;3
301;35;2427;1193;6;3
302;35;4631;3202;2;8
303;35;4030;1061;13;20
304;35;2361;0;3;15
305;35;5074;0;7;9
306;35;2936;3200;10;10
307;35;2764;0;6;12
308;35;0;2044;12;5
309;35;0;1047;14;11
310;36;1958;3205;1;5
311;36;5994;1568;6;3
312;36;2736;3204;14;6
313;36;3010;0;2;3
314;36;5901;2370;16;3
315;36;5164;3197;10;13
316;36;4777;3193;18;17
317;36;4904;3204;8;6
318;36;0;1695;16;19
319;36;0;1028;5;14
320;37;832;0;10;7
321;37;3484;0;14;8
322;37;3448;57;14;7
323;39;1885;3208;7;2
324;39;5396;0;20;14
325;39;2182;562;14;14
326;40;0;1950;1;6
327;41;770;0;11;12
328;41;0;2411;16;13
329;42;5146;2099;5;11
330;42;3488;3196;1;14
331;42;5980;1313;20;18
332;42;0;2796;3;20
333;42;5995;2744;5;15
334;42;0;1660;18;12
335;42;5998;1455;2;3
336;42;619;0;3;3
337;42;0;144;5;3
338;42;0;883;15;7
339;42;4155;384;20;10
340;42;4965;2797;12;13
341;42;2724;3206;9;4
342;43;3146;1350;19;4
343;43;4267;0;10;11
344;44;1899;0;13;10
345;44;2845;0;14;1
346;44;1993;1369;5;18
347;44;0;1937;14;4
348;44;2890;0;3;7
349;44;932;0;9;17
350;44;5984;966;16;19
351;44;0;2610;4;1
352;44;4415;0;1;16
353;44;3280;3198;6;12
354;44;0;2062;20;7
355;44;5999;2417;1;1
356;44;5989;3089;11;2
357;44;2646;3195;3;15
358;44;620;0;4;6
359;44;3753;0;3;10
360;44;0;1979;18;11
361;45;5980;1197;20;14
362;45;4716;0;8;1
363;45;4257;0;9;15
364;45;5463;0;18;12
365;45;3151;3194;7;16
366;47;3589;0;18;8
367;47;4460;2563;7;3
368;47;4891;573;11;3
369;48;2581;0;5;5
370;48;4509;3206;5;4
371;48;4674;0;13;13
372;48;3872;3205;18;5
373;48;3662;663;12;17
374;48;4715;2126;10;6
375;48;665;2223;11;12
376;48;0;2339;7;13
377;48;1272;0;8;3
378;48;0;63;11;10
379;48;5996;1004;4;15
380;48;3947;3195;19;15
381;48;3131;1203;20;5
382;48;4696;3203;3;7
383;49;5990;2478;10;3
384;50;0;3133;2;2
385;50;3151;2124;18;12
386;50;0;1408;4;10
387;50;3172;3208;1;2
388;54;0;390;16;9
389;54;0;1472;13;17
390;54;4567;3204;9;6
391;54;318;0;3;13
392;54;3789;0;11;5
393;54;5993;3196;7;5
394;54;5981;2870;19;12
395;54;4035;924;1;12
396;54;380;3207;9;3
397;54;3142;3197;15;13
398;54;4364;0;7;12
399;54;1410;3205;2;5
400;54;770;118;17;11
401;54;0;2525;8;6
402;54;1546;0;3;15
403;54;2161;0;1;11
404;55;0;2144;11;13
405;55;4069;3199;3;11
406;55;0;1062;3;20
407;55;5999;826;1;5
408;55;5994;2696;6;7
409;55;0;2344;9;11
410;55;3497;3209;10;1
411;55;5989;2913;11;16
412;55;5980;2637;20;12
413;55;2664;2573;8;10
414;55;4022;0;11;3
415;55;0;1035;1;16
416;55;837;3198;6;12
417;55;0;1279;5;20
418;55;883;0;5;15
419;55;4266;3208;15;2
420;57;5997;321;3;15
421;57;797;0;10;3
422;57;0;836;16;8
423;57;0;1087;3;1
424;57;5982;1774;18;9
425;57;3129;3201;16;9
426;57;5993;2223;7;9
427;57;5981;1113;19;14
428;57;551;0;11;6
429;57;0;2959;8;6
430;57;3892;0;6;2
431;58;0;2640;19;17
432;59;852;3196;6;14
433;59;4590;3209;15;1
434;59;3119;2929;4;6
435;59;1990;198;12;5
436;59;4160;1448;4;10
437;59;0;1036;2;18
438;60;2301;1373;19;6
439;60;26;746;15;4
440;60;0;1126;5;17
441;60;0;1935;3;18
442;60;5980;2778;20;19
443;60;5989;2357;11;3
444;60;2904;3192;19;18
445;60;4477;0;2;8
446;60;1093;0;4;18
447;60;3244;3190;11;20
448;60;1598;2180;2;1
449;60;4299;0;14;9
450;60;2018;0;10;20
451;60;0;1577;9;4
452;60;608;3202;13;8
453;60;2196;25;12;3
454;60;0;1962;11;10
455;61;146;1389;8;9
456;61;0;2909;16;12
457;61;0;1573;20;4
458;61;3301;3208;20;2
459;61;1195;866;11;3
460;61;1760;3193;5;17
461;61;2575;2593;14;17
462;61;0;1139;17;4
463;62;0;438;9;14
464;62;5990;2063;10;14
465;62;1626;3208;3;2
466;62;0;838;18;1
467;62;448;3202;18;8
468;62;545;0;12;17
469;62;2165;0;5;7
470;62;617;0;20;2
471;62;2846;0;16;12
472;62;0;1554;7;20
473;62;0;2217;13;13
474;62;1712;1659;14;7
475;62;0;2741;13;17
476;62;403;806;16;17
477;62;5987;2596;13;17
478;63;2574;0;10;14
479;63;5982;2263;18;16
480;63;4867;0;19;13
481;63;1508;0;19;4
482;63;0;3004;15;14
483;63;1803;3198;16;12
484;64;2051;1186;10;19
485;64;4330;3197;6;13
486;64;5988;2938;12;2
487;64;5983;2049;17;19
488;64;3868;0;13;3
489;64;2857;0;10;11
490;64;5708;2726;11;2
491;64;5986;910;14;1
492;64;5296;3193;10;17
493;64;0;2238;8;3
494;64;470;0;1;19
495;64;0;937;20;20
496;64;0;2227;19;4
497;64;3606;0;10;16
498;64;2658;1702;8;3
499;64;0;2941;19;18
500;64;5983;1144;17;7
501;64;973;1304;10;19
502;64;5165;1417;18;3
503;65;5995;1564;5;13
504;65;5069;0;10;17
505;65;4948;3040;12;19
506;65;0;428;17;2
507;65;422;0;15;11
508;65;0;2500;17;8
509;65;5992;2435;8;7
510;65;1133;0;1;18
511;65;792;1069;11;10
512;65;4542;3196;9;14
513;65;1419;0;2;10
514;65;3994;0;18;8
515;65;1784;0;11;14
516;65;0;1384;1;1
517;65;2601;3194;17;16
518;68;2937;2507;8;18
519;68;0;2621;14;13
520;68;0;1001;11;4
521;68;2197;3204;9;6
522;68;0;2223;19;3
523;68;4574;0;7;7
524;68;5517;0;1;16
525;68;4830;1040;2;11
526;68;1821;0;12;7
527;68;188;2430;12;4
528;68;2483;0;13;14
529;68;3820;0;14;7
530;68;5983;2844;17;11
531;68;5983;1205;17;8
532;68;5982;2315;18;8
533;68;5200;0;8;2
534;68;0;2593;4;19
535;68;2631;3193;10;17
536;68;5200;0;2;7
537;69;4400;3191;2;19
538;69;5987;2095;13;16
539;69;3134;3190;2;20
540;69;1893;620;2;19
541;69;5999;343;1;3
542;70;984;3194;14;16
543;70;0;1225;18;6
544;70;3202;2807;20;11
545;70;0;1955;11;18
546;70;366;1736;1;10
547;70;4400;3190;20;20
548;70;0;2126;12;8
549;70;1224;3199;7;11
550;70;2562;0;16;6
551;70;0;2799;19;10
552;70;4318;1155;14;8
553;70;5981;1509;19;17
554;70;0;2828;14;1
555;70;5520;0;7;18
556;70;4393;2964;18;9
557;71;3866;3146;8;15
558;71;900;2179;14;8
559;71;5277;0;8;19
560;71;0;572;2;10
561;71;3642;3201;20;9
562;71;5993;1429;7;16
563;71;2637;2061;4;9
564;71;4826;3196;17;14
565;71;1843;643;10;9
566;71;3274;2730;12;19
567;71;5988;681;12;20
568;71;5992;1066;8;19
569;71;5980;1241;20;20
570;71;0;2368;9;3
571;71;4715;1350;6;1
572;71;2608;3195;13;15
573;71;5994;202;6;18
574;71;3832;0;4;16
575;71;2833;92;20;4
576;73;4953;3054;13;2
577;73;838;2907;14;12
578;73;5988;756;12;12
579;73;0;895;4;3
580;73;695;3190;7;20
581;73;5999;519;1;18
582;73;5985;2569;15;5
583;73;3103;3196;2;14
584;73;4910;3202;16;8
585;73;4266;3208;12;2
586;73;5982;1518;18;15
587;73;3383;504;8;8
588;73;4590;3195;4;15
589;73;1731;0;5;5
590;73;5229;3205;9;5
591;75;0;2273;4;7
592;75;5371;3199;11;11
593;76;0;2263;15;5
594;76;5988;781;12;18
595;76;5985;321;15;4
596;76;0;1254;4;18
597;76;0;1083;9;4
598;76;2794;3197;7;13
599;76;0;1174;13;10
600;76;2991;3193;10;17
601;76;0;2900;17;20
602;76;0;209;19;19
603;76;2267;3198;4;12
604;76;104;661;16;13
605;76;4303;2430;1;3
606;76;2417;0;10;18
607;77;0;757;10;20
608;77;5424;1212;10;2
609;77;1195;0;10;20
610;77;1026;3200;12;10
611;77;5996;1884;4;1
612;77;5990;59;10;16
613;77;4464;0;3;7
614;77;713;0;11;12
615;77;5968;503;3;3
616;77;0;503;19;20
617;77;5996;1339;4;12
618;77;1976;875;11;19
619;77;386;0;11;1
620;77;5994;442;6;11
621;77;0;2442;9;8
622;77;4796;1988;11;20
623;78;5990;1211;10;6
624;78;1601;0;11;2
625;78;3714;1823;15;20
626;78;62;2381;16;7
627;78;5987;644;13;10
628;78;5989;3008;11;18
629;78;0;2613;3;15
630;78;4426;3193;7;17
631;78;3663;1785;7;13
632;78;3780;0;6;7
633;78;5989;2162;11;20
634;78;5986;77;14;12
635;78;2203;0;13;18
636;78;4077;3008;13;10
637;78;5988;2098;12;3
638;78;5681;3053;1;1
639;78;3701;966;7;9
640;78;5808;1076;20;4
641;78;3834;1258;10;10
642;78;0;2125;20;2
643;79;4163;3190;3;20
644;79;106;0;7;17
645;79;0;1070;12;20
646;79;5911;1640;7;8
647;81;0;882;7;2
648;81;267;2377;5;9
649;81;2858;2152;19;20
650;81;5365;3201;12;9
651;82;55;1550;14;4
652;82;2744;867;15;17
653;82;4273;3201;13;9
654;82;5987;498;13;5
655;82;1512;1463;5;10
656;82;2826;0;12;1
657;82;0;2982;3;19
658;82;0;2341;4;4
659;82;1808;1713;1;19
660;82;5982;3013;18;15
661;82;0;2102;14;5
662;82;5948;830;18;3
663;82;3104;3203;8;7
664;82;5999;661;1;17
665;87;0;837;2;1
666;87;3573;3197;5;13
667;87;2715;0;6;11
668;87;2991;118;6;10
669;87;4966;2508;4;11
670;87;4507;1591;10;9
671;87;1048;1506;1;3
672;87;5980;2584;20;7
673;87;4091;3190;16;20
674;87;5990;842;10;19
675;87;3847;3205;9;5
676;87;2052;3197;8;13
677;87;5996;1232;4;2
678;87;2309;0;6;13
679;87;5992;322;8;7
680;87;359;2614;12;5
681;87;0;2657;15;18
682;87;0;1562;12;1
683;87;0;1010;14;5
684;87;5984;2785;16;9
685;88;340;1278;1;13
686;88;5990;3175;10;13
687;88;0;1707;7;16
688;88;3588;182;8;11
689;88;2035;1412;1;7
690;88;5983;57;17;1
691;88;0;1864;6;9
692;88;2208;0;6;20
693;88;0;1783;16;8
694;88;544;3041;6;4
695;88;5824;0;8;16
696;88;2528;0;10;1
697;89;2913;0;1;10
698;89;3588;3208;7;2
699;89;3797;0;4;17
700;89;1783;2101;15;1
701;89;5993;2969;7;20
702;89;5092;0;19;18
703;89;5992;1658;8;17
704;89;0;167;11;18
705;89;5303;0;10;11
706;89;1841;3206;16;4
707;89;3183;3209;6;1
708;89;158;3192;10;18
709;89;358;0;1;3
710;89;0;587;4;11
711;89;0;2202;6;14
712;89;4381;3162;16;10
713;89;0;775;8;13
714;89;5982;1968;18;11
715;89;419;1574;1;13
716;90;5472;959;18;16
717;90;5991;298;9;11
718;90;4657;0;13;13
719;90;1814;2707;3;19
720;90;0;571;3;14
721;90;0;386;4;4
722;90;2075;575;7;5
723;93;0;1414;2;15
724;93;5985;1103;15;3
725;93;5994;925;6;20
726;93;5994;2356;6;5
727;93;0;2444;17;13
728;93;1303;0;16;8
729;93;582;306;5;15
730;93;3334;0;3;15
731;94;5998;1193;2;9
732;94;5986;3195;2;15
733;94;4072;0;4;8
734;94;4401;3206;11;4
735;94;0;2751;14;18
736;94;1562;0;4;11
737;94;1952;0;14;1
738;94;0;1495;19;16
739;94;0;1636;10;11
740;94;16;0;13;4
741;94;0;2926;14;16
742;94;8;0;2;3
743;94;324;3197;19;13
744;94;2887;3204;10;6
745;94;5995;354;5;15
746;94;1696;3192;13;18
747;94;4556;0;15;10
748;94;2735;0;12;20
749;94;0;592;10;20
750;94;5989;2539;11;19
751;95;3838;243;2;18
752;95;2701;527;1;14
753;95;2569;0;9;12
754;95;3890;0;6;9
755;95;5985;2268;15;3
756;95;4623;3202;20;8
757;96;5985;799;15;3
758;98;5506;0;10;20
759;98;1230;256;11;2
760;98;2932;0;16;18
761;98;4278;0;3;18
762;98;5989;2443;11;2
763;98;2837;3209;7;1
