DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
90;10;577;3204;14;6
91;10;0;2338;4;9
92;10;2447;3197;9;13
93;10;3722;2577;2;11
94;10;0;1109;7;9
95;10;3228;3190;19;20
96;10;5990;545;10;5
97;10;1826;0;9;6
98;10;0;2800;6;18
99;10;2100;0;5;19
100;10;3095;3190;10;20
101;12;2586;3191;5;19
102;12;5987;1500;13;18
103;12;2504;0;1;20
104;12;5174;3203;9;7
105;12;2564;1220;13;17
106;12;5996;2379;4;13
107;12;5987;1074;13;20
108;12;2632;2772;3;12
109;12;0;1652;10;6
110;12;560;0;13;1
111;12;5999;1404;1;13
112;12;3593;3193;12;17
113;12;3804;0;13;2
114;12;5980;756;20;16
115;12;402;3191;13;19
116;12;0;1680;17;1
117;12;5982;1134;18;11
118;12;1271;1940;20;9
119;13;5985;2674;15;15
120;13;2431;0;19;3
121;13;2940;3200;12;10
122;13;586;2789;12;15
123;14;4809;2090;7;15
124;14;3977;1073;13;7
125;14;1758;3206;16;4
126;14;3548;0;2;17
127;14;5995;2459;5;2
128;14;5987;2487;13;13
129;14;0;1401;6;5
130;14;5797;0;13;9
131;14;0;109;19;1
132;14;4779;3194;2;16
133;14;2541;0;14;16
134;14;4330;2111;3;14
135;14;5997;1931;3;6
136;16;0;202;3;9
137;16;3117;1850;17;4
138;16;4133;3209;17;1
139;16;5998;2462;2;1
140;16;4083;3195;15;15
141;16;5984;103;16;9
142;16;4287;3207;9;3
143;16;0;263;14;4
144;16;5992;853;8;8
145;16;3247;1086;20;20
146;16;5990;1143;10;9
147;16;3536;1705;5;11
148;16;5980;2027;20;16
149;16;541;675;9;5
150;18;5999;526;1;14
151;18;5216;0;2;19
152;18;5294;0;10;6
153;18;194;0;12;7
154;18;2965;3200;11;10
155;18;1010;2184;17;4
156;18;5984;229;16;2
157;18;5981;1827;19;8
158;18;2511;3206;4;4
159;18;2321;0;19;19
160;18;5989;591;11;15
161;18;1989;3191;2;19
162;18;5983;2544;17;4
163;18;1375;1883;11;12
164;18;2951;0;13;2
165;18;481;0;13;17
166;18;534;3198;7;12
167;18;5099;3194;5;16
168;18;1242;3206;16;4
169;18;3250;0;19;14
170;20;3990;0;14;16
171;20;5993;3084;7;20
172;20;5995;2617;5;9
173;20;5362;3195;16;15
174;20;0;2952;14;18
175;20;5369;0;7;12
176;20;5980;1774;20;16
177;20;5988;2094;12;1
178;20;5983;115;17;9
179;20;0;798;2;11
180;20;0;2629;3;5
181;20;5995;587;5;9
182;20;5993;1766;7;13
183;20;1107;1989;9;2
184;20;0;2785;6;17
185;20;158;3195;8;15
186;20;4697;0;5;13
187;20;4145;242;6;7
188;20;5989;43;11;7
189;21;5980;445;20;10
190;21;5866;3198;3;12
191;21;1571;496;10;13
192;22;1197;1103;14;17
193;22;2964;1897;8;10
194;22;0;1707;17;20
195;22;0;1492;12;3
196;22;5999;463;1;15
197;22;5982;266;18;19
198;22;5984;2336;16;19
199;22;0;1659;15;7
200;22;1276;0;18;2
201;22;503;0;10;12
202;22;5989;1837;11;15
203;22;3213;0;7;16
204;22;5393;3207;15;3
205;22;5993;2673;7;17
206;22;5996;3107;4;16
207;22;0;2202;20;15
208;22;1877;3197;15;13
209;22;1063;0;6;4
210;22;1423;0;19;7
211;23;350;3204;14;6
212;23;3136;256;7;20
213;23;893;213;1;2
214;23;3179;0;16;13
215;23;2316;3201;5;9
216;23;3461;0;17;20
217;23;2701;2478;7;3
218;23;5730;0;18;14
219;23;5999;1198;1;7
220;23;2388;3203;6;7
221;23;4862;2703;5;15
222;23;3270;0;10;12
223;23;951;3204;4;6
224;23;0;378;14;1
225;23;3248;0;2;5
226;25;0;1841;15;1
227;25;3938;0;5;4
228;25;0;2537;3;2
229;25;5991;483;9;1
230;25;1983;0;6;18
231;25;4896;0;16;7
232;25;79;1570;18;19
233;25;1998;3049;17;3
234;25;0;2267;15;14
235;25;5861;0;13;18
236;25;0;246;1;17
237;25;4076;0;18;2
238;25;3990;0;5;11
239;25;2544;0;17;13
240;25;5670;0;17;2
241;25;0;2420;11;3
242;26;2710;191;19;8
243;26;3468;3203;1;7
244;26;0;3104;16;8
245;26;2781;3206;13;4
246;26;3788;3191;9;19
247;26;1119;0;13;4
248;26;71;3199;16;11
249;26;1991;0;16;12
250;26;0;582;1;10
251;26;4752;3195;16;15
252;27;2695;0;15;19
253;27;2311;1586;4;19
254;27;5711;2771;19;11
255;27;3244;3196;4;14
256;27;4982;0;4;1
257;27;5999;1162;1;20
258;27;241;0;20;10
259;27;4276;2231;8;18
260;27;5984;2380;16;13
261;27;0;2791;18;17
262;27;5348;3203;16;7
263;27;5988;1051;12;10
264;27;1984;3208;3;2
265;27;5995;1916;5;15
266;27;0;2123;1;12
267;27;3774;3202;2;8
268;27;4708;3204;12;6
269;27;0;473;11;12
270;27;4062;3202;10;8
271;28;5999;1366;1;6
272;28;4276;0;12;3
273;28;5668;0;5;8
274;29;0;41;18;9
275;29;1368;712;16;13
276;29;5988;758;12;4
277;29;2042;0;4;12
278;29;1734;0;4;18
279;29;4008;0;9;2
280;29;5105;3192;1;18
281;29;0;1616;2;10
282;29;5954;0;10;11
283;29;0;2962;11;3
284;29;1361;0;18;11
285;29;0;1257;6;11
286;29;0;1478;18;11
287;29;5993;1628;7;2
288;29;75;0;16;18
289;29;191;3198;16;12
290;29;879;2165;14;7
291;29;0;2440;13;8
292;29;2864;1505;8;1
293;31;5353;1134;3;3
294;31;5985;2137;15;12
295;31;5890;0;6;8
296;31;1854;2580;5;6
297;31;3944;476;1;5
298;31;3252;3195;8;15
299;31;4821;0;1;3
300;31;3314;1365;10;19
301;31;7;3203;7;7
302;31;183;0;6;15
303;31;0;345;17;6
304;31;0;1291;16;20
305;31;215;739;11;3
306;31;4927;2529;5;10
307;31;5438;3192;2;18
308;31;5247;2188;17;11
309;31;5269;0;19;20
310;31;664;3205;8;5
311;31;2111;3205;20;5
312;32;2162;3200;7;10
313;32;854;3201;12;9
314;32;5994;210;6;19
315;32;4801;0;20;17
316;32;3209;3202;9;8
317;32;1225;0;17;4
318;32;1326;512;20;10
319;32;3310;1014;2;10
320;32;0;279;9;11
321;32;3878;3207;20;3
322;32;2577;0;16;4
323;33;1982;3192;9;18
324;33;5981;2553;19;2
325;33;5093;3193;13;17
326;33;5980;580;20;6
327;33;4169;3196;4;14
328;33;5925;3202;7;8
329;33;2711;3197;11;13
330;33;1018;2813;6;5
331;33;0;73;8;4
332;33;5624;3194;14;16
333;34;5988;2623;12;2
334;34;765;2369;2;2
335;34;5852;0;6;15
336;34;3938;2672;13;20
337;34;4272;0;4;5
338;34;0;1529;19;9
339;34;5989;744;11;5
340;34;5982;2243;18;10
341;37;2469;0;17;7
342;37;2021;1025;17;19
343;37;5989;2854;11;16
344;37;5999;52;1;15
345;37;444;0;6;10
346;37;1729;0;7;11
347;37;0;807;20;19
348;37;4078;0;18;20
349;37;336;1341;3;18
350;37;918;0;4;16
351;37;5986;2827;14;8
352;37;5993;542;7;4
353;37;1140;3202;2;8
354;37;3748;405;5;20
355;37;0;1110;19;6
356;37;5998;119;2;3
357;37;5203;3202;11;8
358;37;5994;2351;6;15
359;37;2508;0;12;2
360;38;0;623;5;18
361;38;2751;762;18;18
362;38;100;1927;14;9
363;40;143;0;1;10
364;40;3635;0;5;20
365;40;29;3207;18;3
366;40;5981;1517;19;1
367;40;0;1160;7;9
368;40;5459;3207;18;3
369;41;2044;0;9;14
370;41;0;182;14;18
371;42;0;747;15;14
372;42;1173;3209;10;1
373;42;0;1102;10;15
374;42;4664;3199;2;11
375;42;279;3198;1;12
376;42;3987;0;7;14
377;42;867;3198;20;12
378;42;3721;161;8;12
379;42;0;3152;4;19
380;42;2953;3204;2;6
381;42;5986;1723;14;3
382;42;4927;3192;3;18
383;42;2913;1082;14;17
384;42;1366;1590;14;6
385;42;2188;3203;20;7
386;42;4278;0;8;20
387;42;705;3197;4;13
388;42;1637;0;2;10
389;42;5305;3195;10;15
390;44;0;1612;9;2
391;44;0;3006;1;18
392;45;905;0;12;9
393;45;0;1896;3;17
394;45;0;2325;5;12
395;45;5405;0;18;4
396;45;5109;611;7;14
397;45;3868;3192;6;18
398;45;5989;2101;11;16
399;45;5980;243;20;11
400;45;0;3114;2;7
401;45;5986;2522;14;8
402;45;0;82;19;8
403;45;4244;0;5;1
404;45;1829;3206;11;4
405;45;3178;3206;17;4
406;45;4040;0;6;17
407;45;621;2157;7;16
408;45;3664;3206;20;4
409;45;5996;868;4;14
410;45;3422;0;15;13
411;46;2841;2811;18;11
412;46;1389;0;2;3
413;46;0;484;6;12
414;46;4092;3194;1;16
415;46;0;2368;20;4
416;46;5998;1940;2;12
417;46;5997;2081;3;5
418;46;229;3205;17;5
419;46;5147;3195;11;15
420;46;0;1990;3;11
421;46;2809;384;20;7
422;46;2471;1747;5;8
423;46;0;1448;16;9
424;46;4056;1710;19;4
425;46;2911;0;4;13
426;46;5531;2332;20;4
427;46;1301;0;16;10
428;46;2738;0;19;2
429;47;5983;2656;17;1
430;47;4947;3204;1;6
431;47;5990;1320;10;6
432;47;1142;0;1;2
433;47;5268;3198;15;12
434;47;3515;1750;13;11
435;47;0;1219;12;10
436;47;5981;1085;19;9
437;47;0;2817;13;19
438;47;0;1577;8;19
439;47;1552;3201;15;9
440;47;5990;1724;10;16
441;47;5997;261;3;10
442;47;5991;2443;9;17
443;47;5941;3203;16;7
444;47;1740;0;9;1
445;47;5407;3192;17;18
446;47;4552;2070;17;12
447;47;2822;3205;1;5
448;48;220;3207;2;3
449;48;0;571;11;11
450;48;0;1949;9;10
451;48;1378;1206;5;15
452;48;2975;0;10;1
453;48;0;1326;18;18
454;48;5060;989;14;9
455;48;0;2186;10;5
456;49;1540;0;16;18
457;49;5174;3200;10;10
458;49;2051;83;12;5
459;49;1894;0;16;10
460;49;453;836;20;13
461;49;202;0;9;12
462;49;5987;1259;13;7
463;49;2567;0;8;6
464;50;5313;3200;14;10
465;50;5995;966;5;3
466;50;1618;3195;2;15
467;50;0;2498;18;3
468;50;5760;0;15;15
469;50;0;2421;2;8
470;51;3961;3196;15;14
471;51;4522;0;20;18
472;51;0;427;1;19
473;52;5980;2218;20;19
474;52;0;1270;11;1
475;52;0;2205;12;1
476;52;5993;1188;7;18
477;52;2251;0;9;10
478;52;0;2713;19;20
479;52;5990;900;10;5
480;52;0;2566;10;17
481;52;1395;3202;20;8
482;52;5990;39;10;16
483;52;4008;2258;15;1
484;52;0;1057;8;18
485;52;0;2962;10;11
486;52;2523;0;20;13
487;52;3507;0;4;18
488;52;3412;3191;19;19
489;52;5241;3207;18;3
490;52;0;2950;4;7
491;52;5992;265;8;14
492;53;530;0;20;9
493;53;1636;2971;20;20
494;53;2212;0;6;13
495;54;5781;3206;20;4
496;54;5996;2520;4;11
497;54;4095;1758;11;7
498;54;5994;257;6;16
499;54;5396;2779;11;18
500;54;215;485;7;4
501;54;1808;0;1;11
502;54;15;0;17;5
503;54;0;995;11;2
504;54;908;3203;11;7
505;55;486;0;2;7
506;55;0;360;5;19
507;55;0;172;5;18
508;55;4955;775;11;13
509;55;3694;0;5;17
510;55;5985;2525;15;4
511;55;5984;2194;16;5
512;55;0;2655;3;7
513;55;5982;1732;18;8
514;55;3293;3200;4;10
515;55;2590;3198;14;12
516;55;4075;0;9;6
517;55;5573;0;15;17
518;55;2312;3192;14;18
519;55;5686;1188;1;19
520;55;5992;896;8;3
521;55;0;2051;15;4
522;55;0;1744;7;5
523;55;2228;3199;1;11
524;55;0;2775;17;15
525;56;1600;30;14;3
526;56;0;2930;14;18
527;56;1023;1542;12;20
528;56;769;2798;5;9
529;57;98;0;5;14
530;57;5982;304;18;1
531;57;5995;2154;5;15
532;57;5234;1440;1;15
533;57;0;674;5;8
534;57;0;2384;16;14
535;57;5992;473;8;17
536;58;3126;0;3;7
537;58;4221;1005;16;1
538;58;0;2710;9;18
539;58;0;2341;9;12
540;58;4541;3198;7;12
541;58;5996;1144;4;13
542;58;1085;3192;20;18
543;58;0;2216;5;1
544;58;5679;0;11;2
545;58;5996;3207;3;3
546;58;0;341;15;3
547;58;5987;2556;13;3
548;58;152;2649;8;12
549;58;3317;3191;19;19
550;58;4471;2136;1;15
551;58;4771;3001;10;16
552;58;5992;668;8;3
553;58;5996;2489;4;13
554;58;4767;774;11;3
555;59;5998;2472;2;10
556;59;5238;0;4;3
557;59;5390;3190;6;20
558;60;5193;3201;2;9
559;60;980;3197;2;13
560;60;4477;0;14;3
561;60;5993;2374;7;7
562;60;1956;0;16;11
563;60;0;2305;15;7
564;60;0;1512;4;1
565;60;0;2326;15;4
566;60;0;1561;2;20
567;60;1035;1855;16;2
568;60;7;0;4;18
569;60;5994;2327;6;7
570;60;1959;3197;5;13
571;60;2623;3194;19;16
572;61;5999;223;1;12
573;61;2657;0;2;13
574;61;5748;3192;16;18
575;61;4090;0;9;12
576;61;0;2248;3;5
577;61;3695;2615;16;6
578;61;2756;1305;8;14
579;61;0;418;16;18
580;61;4954;0;6;18
581;61;1858;0;12;9
582;61;5983;1235;17;7
583;61;5991;1279;9;6
584;61;2817;3206;16;4
585;62;2778;0;3;20
586;62;0;1955;11;12
587;62;5997;1659;3;10
588;62;1303;47;3;5
589;62;156;681;10;5
590;62;5303;0;4;17
591;62;3859;2055;3;18
592;62;1571;1252;17;13
593;62;5997;1171;3;12
594;62;4664;1188;10;12
595;62;0;675;14;19
596;63;0;115;7;15
597;63;4202;3199;12;11
598;63;2220;3201;17;9
599;63;0;919;6;14
600;63;5996;719;4;15
601;63;5985;1207;15;16
602;63;221;0;17;2
603;63;1740;3202;15;8
604;63;4429;0;9;13
605;63;1811;327;1;20
606;63;42;3203;16;7
607;63;4995;1578;15;8
608;63;5993;1369;7;4
609;63;4250;286;17;12
610;63;5030;2481;5;12
611;63;609;2766;8;6
612;63;2303;0;1;5
613;63;3633;840;15;9
614;64;2772;0;5;14
615;64;1792;3190;1;20
616;64;0;457;17;2
617;64;5980;1856;20;10
618;64;5982;663;18;4
619;64;4165;0;16;19
620;64;1591;1273;3;15
621;64;3251;1465;2;9
622;64;5835;0;2;8
623;64;5999;3190;1;4
624;64;2901;3195;17;15
625;65;5960;0;18;7
626;65;1401;797;17;4
627;65;0;1882;13;2
628;65;2944;2555;11;4
629;65;0;2708;19;10
630;65;1682;780;12;17
631;65;0;902;3;3
632;67;215;0;7;6
633;67;3257;848;16;15
634;67;5992;163;8;3
635;67;643;2493;1;9
636;67;5124;0;20;14
637;67;5993;819;7;15
638;67;4362;3204;9;6
639;67;5983;1062;17;20
640;67;5991;1143;9;17
641;67;3225;1352;4;14
642;67;447;0;17;13
643;67;0;1948;3;8
644;67;5207;3190;15;20
645;67;3418;0;2;20
646;67;0;2155;13;12
647;67;2693;0;11;8
648;68;5983;141;17;16
649;68;0;1739;4;12
650;68;2102;2549;19;13
651;68;0;2727;10;4
652;68;1797;3196;10;14
653;68;5982;861;18;7
654;68;4734;3209;11;1
655;68;1072;1198;10;14
656;68;5983;67;17;19
657;68;4414;2238;16;7
658;68;5997;345;3;20
659;68;4706;0;6;9
660;68;5485;1542;12;20
661;68;1192;0;9;6
662;68;2506;3190;14;20
663;68;4128;510;16;13
664;69;5996;1890;4;12
665;69;0;443;19;15
666;69;0;2940;15;12
667;69;5995;2162;5;18
668;69;5996;2424;4;19
669;69;5982;1890;18;1
670;69;5999;771;1;8
671;69;1517;0;20;7
672;69;5994;583;6;20
673;69;4818;0;20;1
674;69;3435;3204;5;6
675;69;0;2973;6;14
676;69;5940;2320;17;10
677;70;0;1646;1;12
678;70;2657;3209;15;1
679;70;3496;1128;17;16
680;70;0;2006;8;9
681;70;4933;3202;14;8
682;70;5993;2520;7;12
683;70;0;421;11;18
684;70;5999;1466;1;13
685;70;4594;3194;5;16
686;70;5713;0;3;12
687;70;5981;1556;19;11
688;70;935;3195;19;15
689;70;3276;0;9;16
690;70;2155;0;7;11
691;70;5996;1033;4;16
692;70;5207;3209;16;1
693;71;5992;1479;8;9
694;71;5989;3153;11;5
695;71;5999;1480;1;4
696;71;0;57;4;20
697;71;5990;626;10;17
698;72;4492;3207;4;3
699;72;907;0;16;10
700;72;4455;0;10;4
701;72;846;0;7;14
702;73;5989;2837;11;17
703;74;5992;235;8;3
704;74;5993;1285;7;19
705;74;5995;146;5;17
706;74;4118;0;15;8
707;74;5377;1394;17;7
708;74;2411;759;18;2
709;74;0;206;18;6
710;74;5989;3126;11;12
711;74;5993;2356;7;9
712;74;0;969;4;18
713;74;5986;373;14;8
714;75;5998;584;2;20
715;75;5889;2667;17;3
716;75;4577;2904;17;19
717;75;1951;1028;18;18
718;75;0;3022;20;3
719;75;1194;0;8;4
720;75;0;83;15;10
721;75;5984;201;16;14
722;75;283;1263;9;11
723;75;0;1026;5;15
724;75;5995;2572;5;11
725;76;5994;2557;6;9
726;76;2074;3205;1;5
727;76;4980;0;5;4
728;76;2680;3206;1;4
729;76;5988;1673;12;20
730;76;0;459;13;11
731;76;0;1408;2;6
732;77;0;1828;3;7
733;77;284;0;17;6
734;77;1713;83;10;17
735;77;3969;2361;13;2
736;77;3213;0;15;4
737;77;58;3190;13;20
738;77;5985;1586;15;3
739;77;3510;0;18;2
740;77;0;915;20;9
741;77;5802;2033;18;13
742;77;4713;2494;9;18
743;77;3468;3195;13;15
744;77;2032;3193;20;17
745;77;0;1850;11;16
746;77;5988;3077;12;12
747;77;5804;3202;13;8
748;77;0;2022;14;16
749;79;2442;3202;19;8
750;80;1977;349;5;2
751;80;1718;3199;9;11
752;80;0;2095;16;2
753;80;2667;0;16;16
754;83;1328;0;10;4
755;83;5998;844;2;10
756;83;0;3141;10;20
757;83;5610;2546;4;7
758;85;3331;0;5;19
759;85;0;653;19;12
760;85;0;651;19;5
761;85;5990;2275;10;12
762;85;5995;1113;5;18
763;85;5987;967;13;8
764;85;907;2605;4;10
765;85;5983;865;17;6
766;85;5838;1980;11;4
767;85;745;2958;10;9
768;85;2496;0;17;14
769;85;5991;2701;9;6
770;85;5847;2450;1;14
771;85;5515;3193;3;17
772;85;5983;827;17;4
773;85;5691;1415;19;11
774;85;1087;3201;11;9
775;85;5990;742;10;9
776;85;5987;2664;13;14
777;87;5986;3023;14;1
778;87;3989;2987;4;17
779;87;0;2848;16;7
780;87;797;0;13;19
781;87;0;284;3;13
782;87;2693;3200;14;10
783;87;5993;194;7;8
784;87;5997;1984;3;20
785;88;1597;3192;10;4
786;88;0;2423;10;20
787;88;0;790;5;2
788;89;5988;974;12;12
789;89;0;109;13;18
790;89;2125;65;11;13
791;89;5448;3196;17;14
792;89;0;2550;2;3
793;89;0;1037;15;9
794;89;4418;1417;14;20
795;89;0;280;2;2
796;89;5069;3197;9;13
797;89;4463;0;17;17
798;89;446;2048;4;12
799;89;1857;820;20;16
800;89;4975;3209;10;1
801;89;800;1945;4;7
802;90;2319;1332;5;14
803;90;4477;2352;12;7
804;90;5980;2416;20;4
805;90;5094;0;16;17
806;90;3897;0;6;11
807;90;1561;1535;1;11
808;90;0;1247;16;9
809;90;2316;0;15;15
810;90;4141;2102;10;10
811;90;4993;0;2;10
812;90;219;3147;13;19
813;90;3945;1638;20;6
814;90;0;1140;19;15
815;90;1656;603;20;13
816;90;5993;1071;7;7
817;91;0;1390;19;6
818;93;5984;2934;16;8
819;93;3917;0;18;5
820;93;0;2326;17;15
821;93;441;2214;7;16
822;93;5991;845;9;14
823;93;5961;2578;9;6
824;94;1170;0;4;15
825;94;4912;3204;4;6
826;94;5104;0;16;9
827;94;5989;1292;11;14
828;94;5984;376;16;18
829;94;1330;0;8;16
830;94;5990;1852;10;14
831;94;4150;2912;16;14
832;94;0;2173;3;11
833;94;3330;3137;14;19
834;94;0;1356;16;12
835;94;2926;2950;15;13
836;94;5981;680;19;5
837;94;2333;152;19;10
838;94;1211;0;12;9
839;94;0;1924;13;5
840;95;0;121;7;2
841;95;5998;2680;2;1
842;95;5998;2336;2;9
843;95;808;0;10;9
844;95;5992;987;8;12
845;95;0;1965;8;7
846;96;1893;3209;6;1
847;96;5984;900;16;6
848;98;3876;3200;11;10
849;98;0;516;4;2
850;98;0;24;17;16
851;98;5042;3195;3;15
852;98;5992;2741;8;16
853;98;3576;0;4;15
854;98;4992;0;4;6
855;98;4795;0;18;5
856;98;2176;3190;19;20
857;98;4255;0;15;20
858;98;3171;3190;10;20
859;98;1498;3190;10;20
860;98;5994;2815;6;19
861;98;5983;1332;17;15
862;98;0;2262;11;17
863;98;132;2860;6;19
864;98;1628;225;7;12
865;98;5981;563;19;7
866;98;2546;0;8;20
867;99;5994;1515;6;6
868;99;2762;3208;10;2
869;99;0;2684;15;17
870;99;5725;0;13;3
871;99;5998;404;2;13
872;99;5851;1712;10;17
873;99;5504;3194;13;16
874;99;0;1198;10;20
875;99;4469;1297;17;1
876;99;508;0;10;10
877;99;0;1041;6;12
878;99;2299;0;14;12
879;99;1988;719;15;7
880;99;1810;0;3;10
