DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
126;11;2783;3206;16;4
127;11;5980;376;20;6
128;11;5987;567;13;15
129;11;0;2347;19;2
130;11;5029;156;16;12
131;11;5993;1403;7;10
132;11;2136;0;12;3
133;11;5982;1201;18;9
134;11;250;0;16;11
135;11;1001;0;5;4
136;11;5991;724;9;9
137;11;2993;0;1;4
138;11;5396;3190;15;20
139;11;2562;0;19;5
140;13;231;0;19;5
141;13;0;3000;13;17
142;13;5998;2512;2;20
143;13;1858;0;2;12
144;13;2216;0;2;14
145;13;1505;3191;11;19
146;13;5981;2427;19;20
147;13;5988;583;12;6
148;13;825;3201;1;9
149;13;0;964;1;12
150;13;1927;1004;2;18
151;15;3104;3208;20;2
152;15;4748;1820;6;9
153;16;5985;1778;15;5
154;16;961;3190;9;20
155;16;3590;0;15;14
156;16;2046;0;13;16
157;16;3581;0;18;18
158;16;4078;3197;15;13
159;16;1536;3200;20;10
160;16;5980;329;20;2
161;16;0;313;13;12
162;16;1692;0;13;10
163;16;5997;985;3;18
164;16;876;0;9;3
165;16;5294;404;10;1
166;16;5557;3206;15;4
167;16;5713;3193;1;17
168;16;2039;772;16;4
169;16;4352;3063;10;15
170;17;5987;933;13;1
171;17;5998;108;2;5
172;17;5991;2162;9;16
173;17;145;645;12;13
174;17;0;477;8;12
175;17;822;0;11;11
176;17;5989;3095;11;16
177;17;4692;0;11;8
178;17;5994;3158;6;13
179;17;2016;3202;14;8
180;17;1777;3197;7;13
181;17;5983;2262;17;13
182;17;987;2170;13;19
183;17;5984;2784;16;3
184;17;1029;2580;4;3
185;18;5992;1027;8;2
186;18;5771;0;6;17
187;18;5604;0;3;12
188;18;25;0;16;20
189;18;5996;2448;4;2
190;18;2843;0;1;11
191;18;5590;3196;12;14
192;18;2886;0;7;11
193;19;0;27;12;4
194;19;728;1781;6;14
195;19;1856;3200;10;10
196;19;5419;0;15;9
197;19;5982;411;18;5
198;19;4011;3199;11;11
199;19;2257;0;16;14
200;19;0;816;12;5
201;19;5980;1923;20;19
202;19;3300;838;20;5
203;19;2195;0;11;5
204;19;0;1718;11;17
205;19;4438;0;13;7
206;19;3429;2527;19;14
207;19;2929;3194;3;16
208;19;3876;149;11;14
209;21;907;1267;14;6
210;21;1432;3002;12;5
211;21;0;1922;14;18
212;21;5982;1379;18;11
213;21;0;1224;16;5
214;21;5986;2010;14;11
215;21;5996;1030;4;7
216;21;2797;3207;1;3
217;21;3027;0;17;13
218;21;3274;2300;2;16
219;21;1101;0;4;14
220;21;3720;1716;5;3
221;21;5632;3195;7;15
222;21;5990;2217;10;14
223;21;1370;0;13;4
224;21;0;1531;14;18
225;21;5478;3192;6;18
226;21;0;943;3;12
227;21;1998;0;5;11
228;22;1880;0;18;3
229;22;2112;0;12;8
230;22;1357;70;4;18
231;22;3664;0;3;14
232;22;5751;254;13;10
233;22;3584;2820;11;12
234;22;3090;3203;5;7
235;22;2531;0;18;12
236;22;3417;3195;13;15
237;22;0;2984;4;6
238;22;2442;2639;11;13
239;22;5991;1274;9;18
240;22;5997;199;3;11
241;23;5984;1008;16;16
242;23;2625;1552;1;15
243;23;0;1185;3;10
244;23;5032;3148;16;15
245;23;4586;3200;12;10
246;23;5369;0;4;6
247;23;0;948;10;1
248;23;4588;409;18;6
249;23;397;0;18;2
250;23;2449;3205;3;5
251;23;3279;3192;20;18
252;23;5869;2344;2;17
253;23;4568;0;3;18
254;23;4456;1595;4;15
255;23;4761;0;5;9
256;23;5980;2663;20;14
257;24;5996;2626;4;9
258;24;1750;0;5;13
259;24;0;600;4;17
260;24;5992;3181;8;5
261;25;1867;0;14;14
262;25;5991;625;9;5
263;25;5732;0;18;16
264;25;0;307;14;5
265;25;4390;106;4;10
266;26;0;2443;8;16
267;26;505;0;8;16
268;26;1845;849;15;14
269;26;3728;0;8;13
270;26;3940;0;11;17
271;26;163;2824;20;20
272;26;4255;3199;15;11
273;26;0;3101;9;1
274;26;2410;3204;19;6
275;26;537;1398;1;10
276;26;2229;3193;5;17
277;27;1700;572;16;14
278;27;4427;3191;4;19
279;27;4194;3197;1;13
280;27;0;989;12;3
281;27;0;2923;12;20
282;27;4795;3049;20;4
283;27;2417;325;9;12
284;27;0;2603;4;1
285;27;5683;2211;19;9
286;27;4671;0;16;4
287;27;0;1016;4;11
288;27;1452;1248;2;19
289;27;2562;780;4;10
290;27;5816;1943;14;19
291;27;5980;1883;20;19
292;27;3746;3199;1;11
293;28;0;190;12;9
294;28;5473;2973;2;19
295;28;5992;2722;8;10
296;28;0;2776;10;9
297;28;1413;3206;12;4
298;28;0;2951;15;6
299;28;23;0;4;1
300;28;2965;3208;8;2
301;28;4037;0;14;12
302;29;0;832;11;13
303;29;5987;2985;13;11
304;29;5859;3192;9;18
305;29;5992;1105;8;8
306;29;0;2271;2;9
307;29;4901;3208;5;2
308;29;2714;3198;18;12
309;29;1017;820;17;11
310;30;3224;3195;13;15
311;30;5386;381;18;14
312;30;5990;1511;10;11
313;30;5066;0;14;12
314;30;5841;3197;11;13
315;30;5983;1960;17;17
316;30;5456;444;6;1
317;33;5981;1027;19;4
318;33;5946;3194;10;16
319;33;1167;0;20;11
320;33;3684;3201;7;9
321;33;396;0;5;4
322;33;0;1732;18;8
323;33;3196;0;5;3
324;33;5091;0;17;3
325;33;5995;2967;5;9
326;33;1440;0;17;20
327;33;129;0;4;2
328;35;5992;1225;8;6
329;35;1570;3208;20;2
330;35;3999;2559;18;8
331;35;5983;411;17;19
332;35;5994;1222;6;5
333;35;5201;1964;4;20
334;35;4699;0;16;11
335;35;5258;0;19;13
336;35;5995;2797;5;6
337;35;1966;1742;20;3
338;35;4263;3192;15;18
339;35;5675;0;9;11
340;37;258;3034;16;13
341;37;2616;0;6;11
342;37;5989;2778;11;6
343;37;1657;0;15;6
344;37;1907;2808;17;19
345;37;1516;3198;17;12
346;37;0;405;2;12
347;37;951;3199;12;11
348;37;4710;0;6;18
349;37;5982;2631;18;16
350;37;0;381;11;14
351;38;5642;3194;2;16
352;38;0;1093;18;12
353;38;323;3200;17;9
354;38;5675;0;2;2
355;38;0;2769;18;18
356;38;4976;1892;1;11
357;38;5986;1068;14;10
358;38;4011;3208;15;2
359;38;0;2849;13;10
360;38;2;0;16;14
361;38;3950;3191;7;19
362;40;5369;3200;2;10
363;40;2179;202;13;18
364;40;3970;1828;18;5
365;41;5999;804;1;17
366;41;4632;0;10;9
367;41;0;2808;1;14
368;41;0;2357;4;17
369;41;0;455;8;4
370;41;1279;0;10;13
371;41;0;1924;1;3
372;41;5555;2359;20;10
373;41;0;1350;7;15
374;41;1075;3204;8;6
375;41;5061;0;16;11
376;41;4504;3206;17;4
377;41;0;1960;13;11
378;41;5983;1820;17;5
379;41;5996;1864;4;12
380;43;0;3118;15;11
381;43;2991;767;6;7
382;43;5999;2233;1;20
383;43;5991;3092;9;13
384;43;0;2620;17;12
385;43;0;1925;7;6
386;43;4662;1960;11;19
387;43;3016;485;10;13
388;43;0;2282;14;7
389;44;5738;0;9;2
390;44;0;2606;10;18
391;44;763;0;11;18
392;45;4389;0;2;3
393;45;5998;2393;2;15
394;45;5996;1058;4;1
395;45;2352;2993;9;20
396;45;0;1487;4;20
397;45;3217;2918;10;13
398;45;4267;429;1;13
399;45;4919;0;19;5
400;45;3562;0;16;16
401;46;0;976;11;15
402;46;5360;1757;16;19
403;46;3678;2705;9;14
404;46;2552;0;4;8
405;46;4967;3201;15;9
406;46;4375;3205;8;5
407;47;2518;1990;18;7
408;47;5992;2614;8;18
409;47;5991;181;9;9
410;47;1247;0;8;7
411;47;2999;0;1;11
412;47;393;0;4;12
413;47;3422;3198;15;12
414;47;5986;1199;14;19
415;47;1025;3062;14;9
416;47;4100;3203;15;7
417;48;1219;3204;18;6
418;48;0;371;20;12
419;48;5611;0;1;10
420;48;0;3151;19;13
421;48;5707;3194;16;16
422;48;5994;2024;6;2
423;48;5827;790;16;2
424;48;5996;1870;4;13
425;48;1923;0;15;12
426;48;5995;1964;5;19
427;48;1661;3190;4;20
428;49;5999;1467;1;3
429;49;5990;1332;10;19
430;49;0;131;18;1
431;49;5983;243;17;7
432;49;1016;931;14;20
433;49;0;1107;2;1
434;49;5595;3026;5;10
435;49;0;212;14;8
436;49;5984;1578;16;18
437;49;5998;2097;2;4
438;49;0;2401;15;19
439;49;0;1406;5;1
440;49;2713;0;8;20
441;49;5089;3202;20;8
442;49;5987;2969;13;2
443;49;4606;0;19;15
444;49;5981;2892;19;2
445;49;0;489;10;12
446;50;588;3203;15;7
447;50;5981;1551;19;4
448;50;2402;2400;3;4
449;50;5995;2895;5;2
450;50;5991;718;9;4
451;50;4235;0;14;20
452;50;3212;0;3;9
453;50;0;525;6;8
454;50;794;544;19;14
455;50;2048;3208;19;2
456;50;5984;240;16;9
457;50;2992;3198;7;12
458;51;5988;1260;12;1
459;51;4992;2417;14;6
460;51;48;0;11;18
461;51;5993;1598;7;13
462;51;0;2527;4;19
463;51;1736;3198;5;12
464;51;2553;3207;15;3
465;51;2678;1992;1;15
466;51;0;538;20;1
467;51;2905;3194;20;16
468;51;2520;3199;18;11
469;51;0;2863;19;10
470;51;274;2146;16;13
471;51;3563;0;7;1
472;51;247;3208;17;2
473;51;0;380;2;6
474;51;1282;957;3;18
475;51;5134;3201;18;9
476;51;1935;3202;16;8
477;51;1364;1926;17;12
478;52;5989;572;11;6
479;52;0;2429;12;14
480;52;33;0;11;8
481;52;5995;3193;5;14
482;52;5040;3199;12;11
483;52;5998;880;2;5
484;52;3322;0;7;8
485;55;446;3194;1;16
486;55;5992;481;8;12
487;55;4146;0;18;3
488;55;3355;0;3;20
489;56;2227;373;11;19
490;57;5117;3199;13;11
491;59;5994;491;6;10
492;59;1531;3129;2;4
493;59;5999;1502;1;9
494;59;4618;25;5;1
495;59;4077;3087;4;3
496;59;1071;3206;16;4
497;59;0;1895;10;19
498;59;5995;2766;5;6
499;59;0;410;4;1
500;59;5109;1167;15;13
501;59;5369;0;17;7
502;59;329;1421;9;1
503;59;0;1334;13;9
504;59;3219;1440;2;16
505;59;4451;0;8;17
506;59;4942;0;19;19
507;59;4590;1939;10;10
508;59;0;1534;4;10
509;60;0;3049;13;17
510;60;0;2364;11;16
511;60;5987;3023;13;16
512;60;5999;1239;1;13
513;60;0;696;13;18
514;62;3834;3193;14;17
515;62;5992;1178;8;12
516;62;5471;3190;17;10
517;62;0;1252;7;6
518;62;3140;454;3;3
519;62;2909;3203;9;7
520;62;5990;1359;10;5
521;62;5997;155;3;11
522;62;4502;2036;10;15
523;62;0;1682;6;3
524;62;0;2560;10;16
525;62;0;1934;17;6
526;62;5990;88;10;16
527;62;2811;638;14;12
528;62;1311;1138;7;10
529;62;5997;3199;3;11
530;62;3563;0;19;13
531;63;0;2152;8;4
532;63;0;2752;18;4
533;63;2114;3191;18;19
534;63;0;1750;16;11
535;63;4110;0;16;13
536;63;4083;0;7;18
537;63;5001;0;12;12
538;63;3982;0;11;13
539;63;5992;412;8;11
540;63;2913;0;17;20
541;63;5989;2303;11;4
542;63;3846;3195;14;15
543;63;999;0;9;8
544;63;5996;13;4;3
545;64;333;2435;17;2
546;64;0;2154;2;7
547;64;739;2592;6;4
548;64;4396;789;15;13
549;65;4141;0;20;3
550;65;2296;3190;11;20
551;65;5859;3196;4;14
552;65;5995;1222;5;13
553;65;4277;2435;2;20
554;65;5989;2184;11;17
555;65;3898;0;18;6
556;65;136;0;15;20
557;65;728;0;20;8
558;65;4741;3198;11;12
559;65;2268;2814;16;6
560;65;0;2374;13;4
561;65;2088;1376;17;11
562;65;5998;1723;2;2
563;67;2467;0;8;1
564;67;855;0;12;13
565;67;605;3196;4;14
566;67;0;1817;15;7
567;67;2020;0;16;5
568;67;5998;1079;2;11
569;67;896;0;1;20
570;67;787;0;11;1
571;67;5119;3193;11;17
572;67;5694;809;2;19
573;67;3073;2551;8;16
574;67;5665;3202;13;8
575;67;5991;2296;9;5
576;67;939;1882;15;15
577;67;0;1625;20;8
578;67;4795;0;7;1
579;67;439;3191;14;19
580;68;0;33;20;7
581;68;978;3207;9;3
582;68;0;3017;19;13
583;69;2276;0;17;6
584;69;4232;3200;14;10
585;69;5999;1607;1;7
586;69;580;523;13;15
587;70;5998;983;2;19
588;70;0;2109;5;15
589;70;2805;3202;12;8
590;70;0;2256;3;3
591;70;2582;1033;3;6
592;70;38;452;13;17
593;70;5988;3118;12;20
594;70;0;1284;3;17
595;70;565;750;13;1
596;70;4414;544;15;17
597;70;3437;3196;16;14
598;70;4524;3043;8;4
599;70;5985;1642;15;10
600;70;2504;0;14;8
601;70;5997;2403;3;5
602;70;5998;897;2;18
603;70;5982;2024;18;17
604;70;5986;1200;14;17
605;71;1043;3203;5;7
606;71;1814;3208;19;2
607;71;0;754;5;12
608;71;5989;2018;11;11
609;71;419;711;7;11
610;71;783;2420;11;6
611;71;1294;0;8;15
612;71;3274;0;18;10
613;71;4923;2708;11;12
614;71;0;602;18;4
615;71;5996;1567;4;1
616;71;168;3193;20;17
617;71;745;3195;9;15
618;71;5997;113;3;18
619;71;502;2756;1;10
620;71;0;1046;6;1
621;71;0;3178;15;1
622;71;3125;1425;10;11
623;72;5966;3206;19;4
624;72;4210;0;4;5
625;72;4670;3193;10;17
626;72;3003;0;10;9
627;72;5993;23;7;8
628;72;3799;820;10;9
629;72;4814;1565;20;6
630;72;5991;600;9;16
631;72;1708;0;10;14
632;72;710;3190;5;20
633;72;594;0;19;12
634;72;3596;3198;19;12
635;73;5995;151;5;19
636;73;0;2000;3;3
637;73;4915;3193;17;17
638;73;1713;3204;17;6
639;73;272;0;19;6
640;73;5569;3206;2;4
641;73;0;2971;9;17
642;73;0;297;1;4
643;73;0;2366;3;14
644;73;0;2134;6;20
645;73;1607;0;3;13
646;73;4337;3201;9;9
647;73;1344;3190;5;20
648;74;3562;0;1;17
649;74;407;0;13;18
650;74;5986;2046;14;13
651;74;5995;1181;5;20
652;74;0;1234;15;17
653;74;1356;0;4;1
654;74;5363;3200;19;10
655;74;0;1552;9;1
656;74;5513;2839;14;4
657;77;5987;1992;13;14
658;77;0;660;8;4
659;77;5454;0;19;6
660;77;2915;0;14;16
661;77;5998;3049;2;1
662;77;1641;0;10;8
663;77;2808;489;16;11
664;77;5995;970;5;6
665;77;5999;2702;1;8
666;77;5027;3197;20;13
667;77;691;3203;3;7
668;77;2510;0;11;16
669;77;4045;0;20;17
670;77;4731;3206;15;4
671;77;0;2934;1;16
672;78;5995;1044;5;5
673;79;2935;0;11;14
674;79;2450;3190;8;20
675;79;5983;2951;17;18
676;79;2305;1941;3;18
677;79;4417;3191;4;19
678;79;2789;1496;5;11
679;79;0;1382;5;12
680;79;3883;0;14;15
681;79;0;1007;14;4
682;79;2607;0;15;1
683;79;2389;2398;15;7
684;79;4728;0;8;10
685;79;5980;1685;20;12
686;79;0;2591;5;18
687;79;5985;1225;15;19
688;79;640;3206;4;4
689;79;5981;267;19;12
690;79;0;666;4;15
691;79;112;0;8;5
692;80;0;2649;15;10
693;80;3489;3203;17;7
694;80;5909;0;19;13
695;80;2481;0;15;7
696;80;0;664;7;7
697;80;4648;3198;9;12
698;80;0;1059;14;19
699;80;3287;0;8;13
700;80;5992;548;8;16
701;80;4307;2759;2;14
702;80;0;2673;3;9
703;80;5998;2803;2;3
704;80;5421;0;1;6
705;80;0;971;13;6
706;80;5983;2440;17;20
707;80;161;885;9;9
708;80;0;1516;16;2
709;81;1638;3200;20;10
710;81;4236;556;17;6
711;81;0;2734;16;14
712;81;3321;3199;12;11
713;82;0;73;18;20
714;82;4868;3192;11;18
715;82;4683;2241;12;12
716;82;92;0;3;16
717;82;5998;89;2;14
718;82;0;2127;8;17
719;82;0;1295;7;2
720;82;2283;0;10;4
721;83;0;2139;3;12
722;83;0;921;5;6
723;83;5286;0;5;15
724;85;5986;446;14;2
725;85;4829;3190;2;20
726;85;0;2126;14;8
727;85;670;0;18;16
728;85;655;338;15;5
729;87;1413;1994;4;6
730;87;0;1358;18;4
731;87;3499;3202;19;8
732;89;0;431;13;4
733;89;3763;0;6;3
734;89;4843;167;10;10
735;89;5996;1590;4;1
736;90;3419;0;4;6
737;90;5138;0;10;18
738;90;246;3192;13;18
739;90;0;2547;10;5
740;90;850;3198;2;12
741;90;4585;421;9;11
742;90;923;3205;12;5
743;90;37;1158;6;18
744;90;2974;0;7;3
745;90;1481;48;20;9
746;90;2964;3206;12;4
747;90;5982;1596;18;5
748;92;2851;3197;11;13
749;92;1021;0;9;5
750;92;5993;672;7;16
751;92;5995;2396;5;11
752;92;4530;3192;20;18
753;92;5895;1489;7;10
754;92;5683;3201;9;9
755;92;4400;0;7;10
756;92;5991;3151;9;19
757;92;0;1779;10;15
758;92;5983;2110;17;10
759;92;1601;3202;18;8
760;93;264;1728;16;2
761;93;2862;0;7;1
762;95;4167;3207;7;3
763;95;0;788;5;10
764;95;5253;2119;16;2
765;95;2956;101;6;10
766;95;0;563;13;11
767;95;5983;766;17;9
768;95;3030;3200;10;10
769;95;0;1540;10;11
770;95;2798;0;18;15
771;95;4139;3206;7;4
772;95;4381;3203;6;7
773;95;5756;3203;11;7
774;95;1890;3203;20;7
775;98;5857;0;10;4
776;99;5858;1798;7;12
777;99;4712;0;8;3
778;99;5990;770;10;6
779;99;1511;0;5;19
780;99;0;798;18;20
781;99;2082;3206;4;4
782;99;5978;3190;17;20
783;99;5994;2047;6;8
784;99;5992;2919;8;5
785;99;5703;1996;16;16
786;99;4885;0;2;13
787;99;5985;1330;15;2
788;99;4504;0;9;13
789;99;5446;0;13;6
790;99;1199;1970;10;17
791;99;0;984;1;20
792;99;0;2477;13;3
793;99;1848;3029;9;20
